Section,X,Y,Z
Section-{32},71.03,55.62,0
Section-{32},70.12,55.13,0
Section-{32},68.62,54.57,0
Section-{32},65.63,54.4,0
Section-{32},69.17,54.7,0
Section-{32},66.81,54.33,0
Section-{32},63.66,54.85,0
Section-{32},64.92,54.5,0
Section-{32},70.4,55.3,0
Section-{32},63.94,54.59,0
Section-{32},65.87,54.33,0
Section-{32},68.15,54.32,0
Section-{32},63.03,55.15,0
Section-{32},63.66,54.69,0
Section-{32},66.22,54.16,0
Section-{32},70.67,55.43,0
Section-{32},62.09,55.47,0
Section-{32},63.43,54.77,0
Section-{32},64.33,54.46,0
Section-{32},70,54.93,0
,,,
Section-{33},58.9,60.02,0
Section-{33},12.76,53.65,0
Section-{33},58.58,62.86,0
Section-{33},61.14,56.21,0
Section-{33},58.66,63.65,0
Section-{33},11.18,53.57,0
Section-{33},10.08,53.66,0
Section-{33},60.87,56.73,0
Section-{33},59.21,58.85,0
Section-{33},60.32,57.05,0
Section-{33},8.58,54.45,0
Section-{33},61.58,56.06,0
Section-{33},59.02,59.22,0
Section-{33},60,57.73,0
Section-{33},58.58,61.26,0
Section-{33},10.99,53.52,0
Section-{33},14.8,55.61,0
Section-{33},58.82,64.41,0
Section-{33},10.75,53.53,0
Section-{33},8.27,54.5,0
Section-{33},58.82,60.34,0
Section-{33},8.94,67.03,0
Section-{33},9.41,67.08,0
Section-{33},59.88,57.96,0
Section-{33},61.22,56.44,0
Section-{33},60.91,56.44,0
Section-{33},7.95,66.94,0
Section-{33},58.66,61.23,0
Section-{33},61.93,55.82,0
Section-{33},13.94,54.25,0
Section-{33},12.72,53.91,0
Section-{33},60.55,56.81,0
Section-{33},14.8,55.26,0
Section-{33},8.86,54.11,0
Section-{33},60.67,56.69,0
Section-{33},14.29,55.02,0
Section-{33},60.51,57.11,0
Section-{33},9.8,53.65,0
Section-{33},59.13,59.01,0
Section-{33},58.66,64.3,0
Section-{33},9.49,53.81,0
Section-{33},10.51,53.56,0
Section-{33},11.5,53.41,0
Section-{33},58.66,60.61,0
Section-{33},61.3,56.08,0
Section-{33},58.74,60.66,0
Section-{33},7.13,55.95,0
Section-{33},61.46,55.96,0
Section-{33},59.17,59.33,0
Section-{33},9.65,53.75,0
Section-{33},15.2,56.98,0
Section-{33},10.28,53.6,0
Section-{33},60.24,57.2,0
Section-{33},7.76,67,0
Section-{33},58.82,59.94,0
Section-{33},59.06,59.62,0
Section-{33},7.72,55.32,0
Section-{33},8.11,54.67,0
Section-{33},7.01,56.24,0
Section-{33},59.53,58.33,0
Section-{33},6.73,57.42,0
Section-{33},58.54,61.41,0
Section-{33},8.7,54.26,0
Section-{33},10.67,53.47,0
Section-{33},58.74,63.98,0
Section-{33},6.93,56.56,0
Section-{33},59.45,58.77,0
Section-{33},11.42,53.6,0
Section-{33},58.5,62.24,0
Section-{33},58.58,61.01,0
Section-{33},10.28,53.52,0
Section-{33},58.62,60.74,0
Section-{33},14.65,55.41,0
Section-{33},61.06,56.59,0
Section-{33},7.64,67.23,0
Section-{33},7.28,56.01,0
Section-{33},6.81,57.02,0
Section-{33},9.88,53.72,0
Section-{33},59.69,57.95,0
Section-{33},13.94,54.65,0
Section-{33},12.44,53.83,0
Section-{33},58.62,60.85,0
Section-{33},12.95,54.02,0
Section-{33},9.21,53.93,0
Section-{33},7.44,55.46,0
Section-{33},9.06,54.05,0
Section-{33},60.04,57.43,0
Section-{33},12.32,53.5,0
Section-{33},11.93,53.41,0
Section-{33},60.67,56.97,0
Section-{33},58.62,61.69,0
Section-{33},11.06,53.4,0
Section-{33},9.17,67.05,0
Section-{33},60.12,57.29,0
Section-{33},8.74,67.04,0
Section-{33},60.36,57.26,0
Section-{33},14.77,55.06,0
Section-{33},60.39,56.97,0
Section-{33},12.21,53.75,0
Section-{33},11.97,53.67,0
Section-{33},59.57,58.52,0
Section-{33},7.95,54.82,0
Section-{33},7.6,55.26,0
Section-{33},59.96,57.55,0
Section-{33},61.77,55.96,0
Section-{33},63.94,54.53,0
Section-{33},64.53,54.37,0
Section-{33},63.43,54.75,0
Section-{33},64.02,54.77,0
Section-{33},64.25,54.46,0
Section-{33},65.59,54.38,0
Section-{33},70.04,55.04,0
Section-{33},66.06,54.31,0
Section-{33},68.11,54.43,0
Section-{33},65.12,54.42,0
Section-{33},64.69,54.55,0
Section-{33},63.39,55.01,0
Section-{33},65,54.26,0
Section-{33},63.78,54.83,0
Section-{33},66.42,54.11,0
Section-{33},62.4,55.29,0
Section-{33},62.99,54.94,0
Section-{33},73.51,57.85,0
Section-{33},73.11,57.49,0
Section-{33},66.81,54.29,0
Section-{33},70.36,55.2,0
Section-{33},62.52,55.41,0
Section-{33},67.84,54.38,0
Section-{33},68.27,54.31,0
Section-{33},64.88,54.48,0
Section-{33},69.49,54.8,0
Section-{33},64.61,54.36,0
Section-{33},64.92,54.28,0
Section-{33},65.83,54.32,0
Section-{33},68.58,54.53,0
Section-{33},69.77,54.88,0
Section-{33},71.81,56.15,0
Section-{33},67.05,54.29,0
Section-{33},68.35,54.45,0
Section-{33},63.7,54.63,0
Section-{33},70.87,55.31,0
Section-{33},62.36,55.52,0
Section-{33},71.42,55.84,0
Section-{33},67.29,54.31,0
Section-{33},69.37,54.63,0
Section-{33},62.8,55.04,0
Section-{33},62.95,55.19,0
Section-{33},72.13,56.42,0
Section-{33},72.6,56.87,0
Section-{33},64.21,54.67,0
Section-{33},65.95,54.16,0
Section-{33},63.15,55.1,0
Section-{33},69.21,54.72,0
Section-{33},65.36,54.21,0
Section-{33},64.45,54.61,0
Section-{33},68.19,54.28,0
Section-{33},66.46,54.11,0
Section-{33},67.95,54.23,0
Section-{33},63.19,54.87,0
,,,
Section-{34},58.62,63.03,0
Section-{34},7.79,66.68,0
Section-{34},9.13,66.48,0
Section-{34},8.7,66.43,0
Section-{34},58.66,63.3,0
Section-{34},8.19,66.35,0
Section-{34},58.82,63.72,0
Section-{34},58.58,62.08,0
Section-{34},7.91,66.48,0
Section-{34},9.37,66.48,0
Section-{34},8.42,66.41,0
Section-{34},58.58,62.23,0
Section-{34},58.66,62.58,0
Section-{34},58.66,61.94,0
Section-{34},58.62,62.77,0
Section-{34},58.74,61.48,0
Section-{34},8.94,66.48,0
Section-{34},58.62,61.3,0
Section-{34},12.68,52.95,0
Section-{34},12.25,52.83,0
Section-{34},61.69,56.01,0
Section-{34},11.73,53,0
Section-{34},14.73,54.4,0
Section-{34},59.02,59.41,0
Section-{34},59.13,59.14,0
Section-{34},11.97,53.02,0
Section-{34},58.98,60.01,0
Section-{34},10.08,53,0
Section-{34},60.08,57.69,0
Section-{34},10.47,52.94,0
Section-{34},59.33,58.66,0
Section-{34},11.22,52.92,0
Section-{34},60.24,57.54,0
Section-{34},58.9,59.8,0
Section-{34},7.17,55.08,0
Section-{34},7.99,54.03,0
Section-{34},58.7,60.66,0
Section-{34},9.73,53.07,0
Section-{34},13.9,53.58,0
Section-{34},59.33,59.05,0
Section-{34},10.71,52.91,0
Section-{34},12.95,53.36,0
Section-{34},58.78,60.28,0
Section-{34},13.35,53.63,0
Section-{34},58.78,60.88,0
Section-{34},10.55,52.77,0
Section-{34},59.02,59.51,0
Section-{34},61.26,56.09,0
Section-{34},8.78,53.52,0
Section-{34},61.58,55.84,0
Section-{34},6.81,56,0
Section-{34},9.88,53.07,0
Section-{34},60.71,56.65,0
Section-{34},60.75,56.89,0
Section-{34},61.14,56.51,0
Section-{34},13.66,53.85,0
Section-{34},61.85,55.83,0
Section-{34},61.03,56.32,0
Section-{34},60.59,56.78,0
Section-{34},61.81,55.69,0
Section-{34},9.21,53.28,0
Section-{34},8.23,53.88,0
Section-{34},9.02,53.34,0
Section-{34},61.26,56.33,0
Section-{34},59.65,58.5,0
Section-{34},7.05,55.45,0
Section-{34},12.64,53.25,0
Section-{34},11.06,52.77,0
Section-{34},7.32,54.81,0
Section-{34},12.09,53.11,0
Section-{34},7.13,55.5,0
Section-{34},59.21,58.91,0
Section-{34},15.55,55.39,0
Section-{34},10.16,52.89,0
Section-{34},11.81,52.77,0
Section-{34},59.57,58.16,0
Section-{34},7.68,54.38,0
Section-{34},60.83,56.56,0
Section-{34},59.76,58.21,0
Section-{34},6.93,55.71,0
Section-{34},60.55,57.04,0
Section-{34},13.55,53.7,0
Section-{34},8.47,53.79,0
Section-{34},7.48,54.64,0
Section-{34},11.46,52.92,0
Section-{34},59.1,59.75,0
Section-{34},59.53,58.32,0
Section-{34},60.12,57.34,0
Section-{34},14.02,54.19,0
Section-{34},9.41,53.19,0
Section-{34},7.88,54.23,0
Section-{34},6.73,56.58,0
Section-{34},11.42,52.74,0
Section-{34},59.45,58.79,0
Section-{34},58.86,60.5,0
Section-{34},60.47,56.85,0
Section-{34},11.54,52.88,0
Section-{34},8.62,53.61,0
Section-{34},70.91,55.23,0
Section-{34},69.61,54.61,0
Section-{34},62.25,55.33,0
Section-{34},63.39,54.72,0
Section-{34},64.33,54.4,0
Section-{34},65,54.22,0
Section-{34},69.21,54.6,0
Section-{34},67.29,54.21,0
Section-{34},67.05,54.22,0
Section-{34},66.26,54.24,0
Section-{34},70.16,54.95,0
Section-{34},67.8,54.13,0
Section-{34},68.31,54.19,0
Section-{34},65.67,54.11,0
Section-{34},62.68,55.33,0
Section-{34},67.95,54.13,0
Section-{34},63.31,54.99,0
Section-{34},63.62,54.66,0
Section-{34},64.02,54.48,0
Section-{34},63.11,55.09,0
Section-{34},64.92,54.23,0
Section-{34},65.75,54.11,0
Section-{34},68.07,54.16,0
Section-{34},65.28,54.37,0
Section-{34},70.16,54.81,0
Section-{34},71.89,55.98,0
Section-{34},62.48,55.47,0
Section-{34},65.63,54.1,0
Section-{34},72.64,56.79,0
Section-{34},67.52,54.21,0
Section-{34},66.06,54.24,0
Section-{34},68.15,54.19,0
Section-{34},68.51,54.23,0
Section-{34},63.19,54.8,0
Section-{34},64.65,54.3,0
Section-{34},63.82,54.57,0
Section-{34},62.05,55.74,0
Section-{34},73.47,57.58,0
Section-{34},64.37,54.39,0
Section-{34},63.51,54.88,0
Section-{34},71.81,56.03,0
Section-{34},71.22,55.44,0
Section-{34},71.42,55.7,0
Section-{34},62.84,55.21,0
Section-{34},64.17,54.63,0
Section-{34},66.1,54.07,0
Section-{34},66.89,54.05,0
Section-{34},62.09,55.46,0
Section-{34},68.66,54.44,0
Section-{34},62.44,55.23,0
Section-{34},68.39,54.36,0
Section-{34},65.12,54.41,0
Section-{34},64.57,54.32,0
Section-{34},70.55,55.01,0
Section-{34},72.17,56.29,0
Section-{34},64.37,54.57,0
Section-{34},70.75,55.25,0
Section-{34},64.88,54.44,0
Section-{34},63.98,54.69,0
Section-{34},71.06,55.47,0
Section-{34},62.95,54.94,0
Section-{34},62.6,55.14,0
Section-{34},66.77,54.04,0
Section-{34},68.94,54.52,0
Section-{34},69.45,54.65,0
Section-{34},70.43,55.12,0
Section-{34},63.54,54.63,0
Section-{34},65.83,54.27,0
Section-{34},73.07,57.27,0
,,,
Section-{35},17.13,55.77,0
Section-{35},61.89,55.57,0
Section-{35},6.22,55.31,0
Section-{35},8.23,52.85,0
Section-{35},17.32,55.84,0
Section-{35},8.78,52.36,0
Section-{35},10.87,52.12,0
Section-{35},6.22,55.19,0
Section-{35},17.8,57.4,0
Section-{35},14.61,54.02,0
Section-{35},14.92,54.72,0
Section-{35},15.32,56.98,0
Section-{35},4.57,57.29,0
Section-{35},14.61,63.35,0
Section-{35},17.09,55.87,0
Section-{35},3.23,56.44,0
Section-{35},14.53,54.11,0
Section-{35},15.16,55.31,0
Section-{35},6.81,54.3,0
Section-{35},16.38,62.31,0
Section-{35},7.84,51.59,0
Section-{35},6.02,56.44,0
Section-{35},5.95,58.15,0
Section-{35},59.8,58.18,0
Section-{35},5.79,58.99,0
Section-{35},7.09,51.5,0
Section-{35},7.99,51.45,0
Section-{35},16.46,56.75,0
Section-{35},6.54,54.69,0
Section-{35},13.15,52.5,0
Section-{35},4.45,57.27,0
Section-{35},58.9,59.97,0
Section-{35},15.43,56.39,0
Section-{35},14.53,50.14,0
Section-{35},59.1,59.3,0
Section-{35},8.07,53.02,0
Section-{35},13.7,51.62,0
Section-{35},15.51,57.14,0
Section-{35},6.03,56.33,0
Section-{35},13.82,50.17,0
Section-{35},3.27,56.94,0
Section-{35},8.47,52.62,0
Section-{35},17.48,61.08,0
Section-{35},6.34,54.71,0
Section-{35},17.99,57.29,0
Section-{35},7.25,50.03,0
Section-{35},8.62,52.51,0
Section-{35},16.81,55.98,0
Section-{35},4.69,57.12,0
Section-{35},6.69,54.44,0
Section-{35},9.84,52.18,0
Section-{35},13.47,52.73,0
Section-{35},10.71,52,0
Section-{35},3.47,55.92,0
Section-{35},7.64,53.41,0
Section-{35},6.1,57.18,0
Section-{35},7.8,50,0
Section-{35},6.22,55.81,0
Section-{35},13.47,51.39,0
Section-{35},15.24,55.53,0
Section-{35},15.36,56.37,0
Section-{35},59.53,58.36,0
Section-{35},6.66,50.86,0
Section-{35},61.5,55.92,0
Section-{35},6.66,50.91,0
Section-{35},9.14,52.32,0
Section-{35},12.95,52.51,0
Section-{35},14.18,53.52,0
Section-{35},4.17,57.45,0
Section-{35},8.15,52.67,0
Section-{35},15.4,56.87,0
Section-{35},6.73,50.56,0
Section-{35},59.1,59.69,0
Section-{35},15.24,58.59,0
Section-{35},13.66,53.04,0
Section-{35},13.55,53.05,0
Section-{35},8.47,52.74,0
Section-{35},13.66,50.19,0
Section-{35},16.54,56.36,0
Section-{35},18.23,56.9,0
Section-{35},17.01,57.59,0
Section-{35},14.14,53.41,0
Section-{35},16.93,57.4,0
Section-{35},7.21,51.64,0
Section-{35},10.55,52.12,0
Section-{35},60,57.83,0
Section-{35},15.51,57.23,0
Section-{35},60.55,56.82,0
Section-{35},15.36,58.23,0
Section-{35},14.88,51.33,0
Section-{35},14.96,59.66,0
Section-{35},61.06,56.26,0
Section-{35},6.03,55.6,0
Section-{35},13.86,51.6,0
Section-{35},16.03,50.84,0
Section-{35},11.38,52.21,0
Section-{35},59.41,59,0
Section-{35},4.02,61,0
Section-{35},6.18,55.33,0
Section-{35},11.77,52.09,0
Section-{35},59.69,58.41,0
Section-{35},3.62,55.78,0
Section-{35},8.98,52.34,0
Section-{35},15.43,56.17,0
Section-{35},59.1,59.39,0
Section-{35},7.29,51.64,0
Section-{35},7.99,52.99,0
Section-{35},17.68,55.84,0
Section-{35},4.14,55.63,0
Section-{35},15.4,55.69,0
Section-{35},61.42,56.19,0
Section-{35},4.06,61.09,0
Section-{35},18.27,56.95,0
Section-{35},5.75,59.29,0
Section-{35},11.54,52.21,0
Section-{35},14.92,50.73,0
Section-{35},5.43,60.89,0
Section-{35},61.62,56.04,0
Section-{35},10.36,52.03,0
Section-{35},58.66,61.4,0
Section-{35},6.22,54.85,0
Section-{35},15.08,54.74,0
Section-{35},14.49,54,0
Section-{35},14.45,53.79,0
Section-{35},8.31,50.95,0
Section-{35},15.47,56.5,0
Section-{35},59.37,58.7,0
Section-{35},15.36,57.85,0
Section-{35},7.17,50.03,0
Section-{35},5.67,59.86,0
Section-{35},15.36,57.32,0
Section-{35},15.28,58.1,0
Section-{35},16.54,57.11,0
Section-{35},7.36,53.63,0
Section-{35},3.62,57.23,0
Section-{35},8.11,52.88,0
Section-{35},14.65,54.01,0
Section-{35},15.2,58.44,0
Section-{35},10.16,52.15,0
Section-{35},15.36,57.74,0
Section-{35},4.29,61.48,0
Section-{35},14.37,50.02,0
Section-{35},7.56,53.17,0
Section-{35},6.93,51.39,0
Section-{35},15.36,55.41,0
Section-{35},58.66,62.52,0
Section-{35},13.43,50.44,0
Section-{35},13.9,53.38,0
Section-{35},4.33,55.73,0
Section-{35},18.07,57.15,0
Section-{35},11.18,52,0
Section-{35},14.92,62,0
Section-{35},11.73,52,0
Section-{35},13.55,51.37,0
Section-{35},15.43,56.76,0
Section-{35},14.72,63.12,0
Section-{35},14.96,59.39,0
Section-{35},14.92,62.14,0
Section-{35},58.98,59.75,0
Section-{35},5.47,60.73,0
Section-{35},7.29,53.54,0
Section-{35},4.65,55.83,0
Section-{35},5.39,61.36,0
Section-{35},12.8,52.37,0
Section-{35},14.92,60.28,0
Section-{35},13.74,53.16,0
Section-{35},8.07,50.2,0
Section-{35},7.95,52.93,0
Section-{35},3.23,56.81,0
Section-{35},59.61,58.13,0
Section-{35},7.95,53.01,0
Section-{35},6.7,50.7,0
Section-{35},14.84,63.48,0
Section-{35},6.89,50.19,0
Section-{35},15.16,58.68,0
Section-{35},16.62,57.07,0
Section-{35},15.39,57.46,0
Section-{35},2.72,57.34,0
Section-{35},17.99,56.09,0
Section-{35},14.8,61.64,0
Section-{35},5.83,58.76,0
Section-{35},15.04,54.97,0
Section-{35},15.39,57.62,0
Section-{35},7.56,53.32,0
Section-{35},11.18,52.21,0
Section-{35},3.31,56.9,0
Section-{35},59.84,57.8,0
Section-{35},14.92,62.65,0
Section-{35},8.27,50.45,0
Section-{35},3.58,57.26,0
Section-{35},15.12,58.68,0
Section-{35},12.72,52.25,0
Section-{35},5,56.64,0
Section-{35},14.84,62.84,0
Section-{35},6.1,56.67,0
Section-{35},3.23,56.68,0
Section-{35},6.58,54.46,0
Section-{35},14.88,60.64,0
Section-{35},60.95,56.4,0
Section-{35},15.12,55.17,0
Section-{35},14.45,51.6,0
Section-{35},13.07,52.71,0
Section-{35},6.26,55.08,0
Section-{35},6.03,55.97,0
Section-{35},10.04,52.15,0
Section-{35},16.58,56.25,0
Section-{35},60.87,56.49,0
Section-{35},14.84,61.28,0
Section-{35},6.7,50.92,0
Section-{35},59.69,58,0
Section-{35},14.96,54.72,0
Section-{35},8.35,50.58,0
Section-{35},16.46,56.5,0
Section-{35},13.98,53.29,0
Section-{35},58.98,64.58,0
Section-{35},8.66,52.6,0
Section-{35},16.26,62.45,0
Section-{35},4.88,56.05,0
Section-{35},3.82,60.77,0
Section-{35},15.28,55.67,0
Section-{35},15.24,55.19,0
Section-{35},14.96,50.75,0
Section-{35},15.47,56.05,0
Section-{35},17.25,57.54,0
Section-{35},6.02,56.7,0
Section-{35},58.62,61.88,0
Section-{35},61.73,55.68,0
Section-{35},60.67,56.98,0
Section-{35},13.58,52.84,0
Section-{35},18.23,56.54,0
Section-{35},16.62,57.22,0
Section-{35},59.21,59.08,0
Section-{35},14.41,53.68,0
Section-{35},7.44,53.4,0
Section-{35},14.8,54.58,0
Section-{35},16.54,56.7,0
Section-{35},7.44,50,0
Section-{35},61.62,55.79,0
Section-{35},14.92,51.19,0
Section-{35},12.64,52.4,0
Section-{35},15,50.97,0
Section-{35},7.4,53.55,0
Section-{35},9.53,52.2,0
Section-{35},61.97,55.5,0
Section-{35},17.48,55.84,0
Section-{35},6.14,56.15,0
Section-{35},3.58,55.83,0
Section-{35},18.19,57.06,0
Section-{35},15.51,56.86,0
Section-{35},13.31,51,0
Section-{35},14.29,50.02,0
Section-{35},6.85,51.29,0
Section-{35},15.39,57.12,0
Section-{35},4.1,57.45,0
Section-{35},60.12,57.37,0
Section-{35},8.39,52.74,0
Section-{35},15.36,55.81,0
Section-{35},15.12,58.85,0
Section-{35},14.69,54.22,0
Section-{35},5.63,59.65,0
Section-{35},61.26,56.07,0
Section-{35},60.47,56.94,0
Section-{35},58.7,61.15,0
Section-{35},14.18,53.61,0
Section-{35},14.92,60.41,0
Section-{35},11.38,52.09,0
Section-{35},58.82,60.2,0
Section-{35},6.02,57.65,0
Section-{35},14.65,50.22,0
Section-{35},13.62,51.48,0
Section-{35},58.74,61.49,0
Section-{35},8.31,50.7,0
Section-{35},14.92,62.37,0
Section-{35},3.78,57.21,0
Section-{35},15.39,57.98,0
Section-{35},13.94,50.05,0
Section-{35},17.13,57.56,0
Section-{35},8.15,51.29,0
Section-{35},12.44,52.14,0
Section-{35},6.97,51.37,0
Section-{35},15.91,62.81,0
Section-{35},10.04,52.27,0
Section-{35},4.96,56.5,0
Section-{35},8.98,52.48,0
Section-{35},58.66,61.57,0
Section-{35},7.6,50.03,0
Section-{35},17.64,60.72,0
Section-{35},15.47,57.84,0
Section-{35},14.37,51.72,0
Section-{35},13.47,52.94,0
Section-{35},58.78,60.95,0
Section-{35},9.65,52.18,0
Section-{35},58.7,61.29,0
Section-{35},6.03,55.86,0
Section-{35},15.36,56.01,0
Section-{35},17.24,61.36,0
Section-{35},6.81,54.19,0
Section-{35},14.84,61.14,0
Section-{35},6.77,50.36,0
Section-{35},17.6,60.83,0
Section-{35},13.07,52.62,0
Section-{35},7.6,49.91,0
Section-{35},9.33,52.32,0
Section-{35},7.56,51.59,0
Section-{35},7.92,51.58,0
Section-{35},10.44,52.15,0
Section-{35},4.96,56.27,0
Section-{35},14.02,51.73,0
Section-{35},7.76,51.59,0
Section-{35},6.06,57.4,0
Section-{35},3.47,57.17,0
Section-{35},14.18,53.4,0
Section-{35},15.36,56.62,0
Section-{35},11.89,52.18,0
Section-{35},10.55,52.03,0
Section-{35},17.32,55.75,0
Section-{35},6.22,55.56,0
Section-{35},9.53,52.29,0
Section-{35},5.63,60.02,0
Section-{35},61.42,55.99,0
Section-{35},8.82,52.57,0
Section-{35},14.8,61.51,0
Section-{35},6.77,54.53,0
Section-{35},61.81,55.92,0
Section-{35},14.37,53.54,0
Section-{35},4.17,61.24,0
Section-{35},60.63,56.73,0
Section-{35},6.06,56.42,0
Section-{35},6.97,54.05,0
Section-{35},14.69,54.36,0
Section-{35},7.88,53.13,0
Section-{35},3.43,55.94,0
Section-{35},15,59.19,0
Section-{35},10.75,52.12,0
Section-{35},13.27,50.83,0
Section-{35},6.38,54.86,0
Section-{35},16.97,55.87,0
Section-{35},4.96,56.39,0
Section-{35},10.91,52,0
Section-{35},14.96,59.79,0
Section-{35},6.1,55.13,0
Section-{35},6.02,57.2,0
Section-{35},6.1,56.9,0
Section-{35},4.77,57.01,0
Section-{35},7.05,53.91,0
Section-{35},6.42,54.71,0
Section-{35},11.77,52.18,0
Section-{35},4.88,56.9,0
Section-{35},59.45,58.47,0
Section-{35},7.05,50.05,0
Section-{35},14.37,53.74,0
Section-{35},11.42,52,0
Section-{35},15.67,62.95,0
Section-{35},11.1,52.12,0
Section-{35},12.64,52.26,0
Section-{35},17.6,57.54,0
Section-{35},8.07,50.13,0
Section-{35},58.82,63.88,0
Section-{35},6.73,51.17,0
Section-{35},10.4,52.15,0
Section-{35},12.44,52.38,0
Section-{35},59.02,64.7,0
Section-{35},61.06,56.57,0
Section-{35},58.7,61.04,0
Section-{35},3.94,57.47,0
Section-{35},14.37,51.6,0
Section-{35},11.03,52,0
Section-{35},5.47,60.66,0
Section-{35},14.37,53.86,0
Section-{35},6.85,54.07,0
Section-{35},13.39,51.15,0
Section-{35},14.88,60.78,0
Section-{35},8.35,50.92,0
Section-{35},12.68,52.49,0
Section-{35},5.32,61.86,0
Section-{35},16.77,57.29,0
Section-{35},14.18,51.73,0
Section-{35},4.45,55.72,0
Section-{35},18.11,56.2,0
Section-{35},13.19,52.83,0
Section-{35},15.43,55.94,0
Section-{35},15.43,56.25,0
Section-{35},7.44,53.29,0
Section-{35},12.25,52.17,0
Section-{35},14.92,50.95,0
Section-{35},15.24,58.35,0
Section-{35},7.99,52.9,0
Section-{35},59.96,57.59,0
Section-{35},16.73,57.21,0
Section-{35},6.73,54.21,0
Section-{35},14.57,53.9,0
Section-{35},15.43,57.01,0
Section-{35},6.18,56.9,0
Section-{35},7.8,53.04,0
Section-{35},60.39,57.05,0
Section-{35},2.72,57.45,0
Section-{35},7.09,53.59,0
Section-{35},5.99,57.92,0
Section-{35},14.02,53.41,0
Section-{35},13.35,52.82,0
Section-{35},11.69,52.18,0
Section-{35},6.54,54.84,0
Section-{35},14.45,51.72,0
Section-{35},8.35,52.65,0
Section-{35},5.55,60.5,0
Section-{35},14.84,50.38,0
Section-{35},3.27,56.42,0
Section-{35},13.47,51.01,0
Section-{35},4.69,55.83,0
Section-{35},58.9,60.51,0
Section-{35},15.36,56.51,0
Section-{35},59.53,58.77,0
Section-{35},15.43,57.26,0
Section-{35},59.29,58.82,0
Section-{35},8.43,50.86,0
Section-{35},13.66,52.95,0
Section-{35},14.84,54.47,0
Section-{35},15.43,57.51,0
Section-{35},17.84,55.86,0
Section-{35},6.1,55.83,0
Section-{35},8.27,52.64,0
Section-{35},12.25,52.27,0
Section-{35},13.35,52.73,0
Section-{35},14.92,50.59,0
Section-{35},4.8,56.04,0
Section-{35},4.84,57.03,0
Section-{35},6.62,50.72,0
Section-{35},18.03,57.31,0
Section-{35},8.07,51.45,0
Section-{35},58.86,60.09,0
Section-{35},15.51,57.59,0
Section-{35},6.7,50.61,0
Section-{35},14.84,61.92,0
Section-{35},13.39,50.56,0
Section-{35},6.14,55.58,0
Section-{35},15.55,56.75,0
Section-{35},8.51,52.51,0
Section-{35},16.73,57.36,0
Section-{35},13.82,53.09,0
Section-{35},13.51,51.23,0
Section-{35},13.9,53.29,0
Section-{35},14.18,50.02,0
Section-{35},7.21,53.69,0
Section-{35},6.66,54.58,0
Section-{35},17.13,57.38,0
Section-{35},6.14,57.27,0
Section-{35},6.73,54.12,0
Section-{35},17.48,57.54,0
Section-{35},60.16,57.6,0
Section-{35},5.71,59.52,0
Section-{35},6.85,54.16,0
Section-{35},7.96,50.11,0
Section-{35},12.09,52.27,0
Section-{35},11.62,52.06,0
Section-{35},3.31,56.22,0
Section-{35},7.64,53.06,0
Section-{35},9.18,52.25,0
Section-{35},3.98,60.91,0
Section-{35},10.28,52.15,0
Section-{35},15,62.39,0
Section-{35},6.42,54.81,0
Section-{35},15.24,55.78,0
Section-{35},13.47,52.85,0
Section-{35},9.29,52.2,0
Section-{35},4.33,57.45,0
Section-{35},6.38,55.06,0
Section-{35},3.11,59.13,0
Section-{35},11.26,52.09,0
Section-{35},18.31,56.55,0
Section-{35},8.31,51.06,0
Section-{35},5.91,58.43,0
Section-{35},8.23,50.33,0
Section-{35},8.27,51.33,0
Section-{35},17.17,55.84,0
Section-{35},14.96,59.58,0
